2012-11-06,34.42,34.66,34.24,34.39,2678900,34.39
2012-11-05,34.18,34.33,33.84,34.24,2808500,34.24
2012-11-02,34.59,34.60,34.23,34.39,4006300,34.39
2012-11-01,34.08,34.64,33.89,34.36,3681700,34.36
2012-10-31,34.00,34.05,33.76,34.03,4253100,34.03
2012-10-26,33.13,34.09,32.99,34.01,6310600,34.01
2012-10-25,33.53,33.69,33.27,33.40,2868700,33.40
2012-10-24,33.56,33.60,33.28,33.36,3381500,33.36
2012-10-23,33.19,33.44,32.97,33.31,3151800,33.31
2012-10-22,33.44,33.55,33.17,33.49,3684900,33.49
2012-10-19,33.45,33.65,33.14,33.24,5562600,33.24
2012-10-18,33.45,33.68,33.24,33.47,3913800,33.47
2012-10-17,33.12,33.54,32.92,33.44,5146400,33.44
2012-10-16,32.44,33.35,32.30,33.24,4782200,33.24
2012-10-15,32.01,32.35,31.88,32.33,3143200,32.33
2012-10-12,31.78,32.05,31.69,31.94,3040300,31.94
2012-10-11,31.85,31.91,31.58,31.78,2854600,31.78
2012-10-10,31.64,31.80,31.33,31.51,2481700,31.51
2012-10-09,32.22,32.25,31.56,31.69,3504400,31.69
2012-10-08,32.26,32.47,32.02,32.23,2154800,32.23
2012-10-05,32.83,33.03,32.39,32.47,2505100,32.47
2012-10-04,32.54,32.79,32.20,32.68,3886900,32.68
2012-10-03,32.73,32.85,32.52,32.60,2455700,32.60
2012-10-02,32.82,32.91,32.32,32.57,3381600,32.57
2012-10-01,32.58,32.85,32.35,32.62,5201900,32.62
2012-09-28,32.65,32.93,32.39,32.44,4017900,32.44
2012-09-27,32.67,32.94,32.43,32.80,3487600,32.80
2012-09-26,32.91,32.98,32.42,32.53,3406100,32.53
2012-09-25,33.70,33.75,32.87,32.90,6122000,32.90
2012-09-24,33.39,33.76,33.26,33.42,5348300,33.42
2012-09-21,34.36,34.49,33.47,33.83,8794400,33.83
2012-09-20,33.25,34.55,33.00,34.53,12398400,34.53
2012-09-19,32.80,33.17,32.46,33.12,7805300,33.12
2012-09-18,33.23,33.26,32.49,32.57,5954700,32.57
2012-09-17,33.29,33.42,32.99,33.41,3407700,33.41
2012-09-14,32.93,33.38,32.74,33.34,3862300,33.34
2012-09-13,32.49,33.07,32.32,32.81,4195200,32.81
2012-09-12,32.59,32.88,32.33,32.42,3564800,32.42
2012-09-11,32.06,32.59,31.94,32.43,3929200,32.43
2012-09-10,32.36,32.57,32.11,32.13,3865300,32.13
2012-09-07,32.83,32.89,32.39,32.46,3581300,32.46
2012-09-06,32.26,32.98,32.26,32.79,4577200,32.79
2012-09-05,31.39,32.26,31.26,32.26,6289600,32.26
2012-09-04,31.24,31.51,31.01,31.44,4419800,31.44
2012-08-31,31.65,31.90,31.00,31.27,5966300,31.27
2012-08-30,31.77,31.85,31.35,31.46,3174800,31.46
2012-08-29,32.14,32.24,31.61,31.96,4560900,31.96
2012-08-28,32.36,32.46,32.03,32.06,4139800,32.06
2012-08-27,32.47,32.75,32.30,32.32,4457400,32.32
2012-08-24,32.58,32.58,31.83,32.26,8759600,32.26
2012-08-23,33.66,33.80,33.35,33.50,2566700,33.50
2012-08-22,33.74,33.98,33.62,33.84,2871000,33.84
2012-08-21,33.78,34.09,33.60,33.75,3493200,33.75
2012-08-20,33.66,33.94,33.36,33.92,3465000,33.92
